,DATETIME,HB_HOUSTON (DALMP),GR_ERCOT (WIND_RTI),GR_PANHANDLE (WIND_RTI),GR_COASTAL (WIND_RTI),GR_SOUTH (WIND_RTI),GR_NORTH (WIND_RTI),GR_WEST (WIND_RTI),WZ_ERCOT (RTLOAD),WZ_Coast (RTLOAD),WZ_East (RTLOAD),WZ_FarWest (RTLOAD),WZ_North (RTLOAD),WZ_NorthCentral (RTLOAD),WZ_SouthCentral (RTLOAD),WZ_Southern (RTLOAD),WZ_West (RTLOAD),TX - El Paso/Intl (TEMP_F),TX - Houston/Intercontinental (TEMP_F),ERCOT (GEN_RESOURCE),Henry (GASPRICE),HOURENDING,MARKETDAY,PEAKTYPE,MONTH,YEAR
8137,2021-09-04 02:00:00,26.62,17952.97,2624.06,1577.26,1812.87,965.69,10973.09,47509.54,12555.45,1685.11,4224.94,1260.66,14746.09,7684.86,3922.56,1429.88,77.0,75.9,64675.5,4.691,2,09/04/2021,,SEPTEMBER,2021
8138,2021-09-04 03:00:00,24.56,16966.09,2507.66,1542.05,1588.31,942.85,10385.22,45696.54,12158.72,1603.07,4180.71,1266.28,14048.24,7335.23,3745.0,1359.28,75.9,75.0,64143.2,4.691,3,09/04/2021,,SEPTEMBER,2021
8139,2021-09-04 04:00:00,21.55,15987.01,2269.81,1144.34,1466.06,847.42,10259.38,44236.42,11896.2,1544.72,4119.17,1221.28,13421.43,7098.37,3596.05,1339.2,75.9,75.0,63526.2,4.691,4,09/04/2021,,SEPTEMBER,2021
8140,2021-09-04 05:00:00,23.92,14760.35,2144.91,936.59,1314.84,747.68,9616.33,43351.43,11758.96,1512.96,4092.28,1132.59,13115.12,6922.08,3493.1,1324.34,73.9,73.9,62574.7,4.691,5,09/04/2021,,SEPTEMBER,2021
8141,2021-09-04 06:00:00,25.3,13820.54,1877.54,761.66,1193.74,736.54,9251.06,43007.48,11753.8,1504.82,4077.22,1065.31,12971.66,6922.59,3438.53,1273.56,71.1,75.0,61671.1,4.691,6,09/04/2021,,SEPTEMBER,2021
8142,2021-09-04 07:00:00,31.52,13165.87,1839.1,622.14,1009.3,728.87,8966.46,43136.74,11860.44,1527.06,4101.86,1047.53,12949.28,6969.56,3427.42,1253.59,73.0,75.0,60435.9,4.691,7,09/04/2021,,SEPTEMBER,2021
8143,2021-09-04 08:00:00,32.21,12261.1,1418.65,405.3,987.3,695.36,8754.49,43247.49,11932.67,1536.9,4049.31,1050.46,12950.45,7034.79,3393.81,1299.09,75.9,75.9,59509.6,4.691,8,09/04/2021,,SEPTEMBER,2021
8144,2021-09-04 09:00:00,31.7,10000.83,1216.3,299.53,936.47,563.41,6985.12,45765.01,12733.31,1639.6,4001.74,1124.97,13878.57,7415.42,3602.1,1369.3,77.0,82.9,63225.4,4.691,9,09/04/2021,,SEPTEMBER,2021
8145,2021-09-04 10:00:00,34.57,9618.3,665.39,590.13,1331.05,508.79,6522.94,50162.8,14060.67,1860.0,4164.93,1274.59,15315.51,8063.96,4000.56,1422.58,80.1,84.9,67766.5,4.691,10,09/04/2021,,SEPTEMBER,2021
8146,2021-09-04 11:00:00,38.19,8985.69,908.19,848.58,1454.13,384.39,5390.4,54809.88,15464.31,2068.82,4228.97,1399.4,16939.88,8751.07,4400.23,1557.19,82.9,89.1,69685.2,4.691,11,09/04/2021,,SEPTEMBER,2021
8147,2021-09-04 12:00:00,47.14,6848.54,1041.38,858.32,1275.13,237.99,3435.72,59083.74,16639.55,2247.83,4317.91,1528.71,18515.12,9454.83,4755.59,1624.21,86.0,90.0,72322.2,4.691,12,09/04/2021,,SEPTEMBER,2021
8148,2021-09-04 13:00:00,54.07,5010.07,964.49,875.72,1129.58,128.02,1912.26,62960.17,17614.25,2398.11,4422.44,1642.87,19981.23,10100.16,5065.18,1735.93,88.0,91.9,73530.7,4.691,13,09/04/2021,,SEPTEMBER,2021
8149,2021-09-04 14:00:00,56.45,4385.96,1122.1,1151.68,1111.1,60.15,940.93,66129.65,18348.44,2516.69,4505.37,1743.84,21166.52,10667.92,5319.86,1861.03,90.0,93.9,74208.9,4.691,14,09/04/2021,,SEPTEMBER,2021
8150,2021-09-04 15:00:00,68.25,4904.9,1250.47,1828.72,1195.52,30.71,599.48,68749.18,18980.97,2611.4,4538.1,1830.72,22121.83,11167.4,5536.75,1962.0,89.1,93.9,74290.5,4.691,15,09/04/2021,,SEPTEMBER,2021
8151,2021-09-04 16:00:00,84.95,5556.62,1256.63,2308.95,1274.04,28.07,688.93,70423.47,19368.29,2668.13,4548.93,1870.43,22703.66,11548.1,5720.67,1995.25,86.0,95.0,74573.3,4.691,16,09/04/2021,,SEPTEMBER,2021
8152,2021-09-04 17:00:00,92.94,6137.49,1058.34,2517.52,1417.96,60.52,1083.15,71306.84,19499.6,2704.24,4591.64,1888.49,22961.43,11811.9,5853.58,1995.96,88.0,95.0,75429.4,4.691,17,09/04/2021,,SEPTEMBER,2021
8153,2021-09-04 18:00:00,76.89,7103.71,723.55,2562.28,1683.17,114.28,2020.43,70961.71,19352.46,2687.46,4572.12,1876.38,22776.78,11882.81,5802.93,2010.76,88.0,93.9,76021.0,4.691,18,09/04/2021,,SEPTEMBER,2021
8154,2021-09-04 19:00:00,69.92,7875.47,565.02,2648.47,1810.54,189.52,2661.92,69017.28,18797.12,2578.19,4564.71,1764.9,22064.52,11689.44,5557.73,2000.67,86.0,91.9,74592.8,4.691,19,09/04/2021,,SEPTEMBER,2021
8155,2021-09-04 20:00:00,71.56,8292.86,459.11,2514.62,1789.65,226.63,3302.85,65979.03,18045.93,2458.04,4478.12,1650.03,20939.29,11198.47,5236.05,1973.1,82.9,88.0,71924.0,4.691,20,09/04/2021,,SEPTEMBER,2021
8156,2021-09-04 21:00:00,55.66,7784.4,469.74,1981.54,1846.3,389.38,3097.44,63814.32,17577.72,2359.36,4461.82,1599.8,20159.67,10779.88,5044.94,1831.13,81.0,87.1,69026.7,4.691,21,09/04/2021,,SEPTEMBER,2021
8157,2021-09-04 22:00:00,48.71,8702.28,544.87,1844.07,2000.71,584.78,3727.85,60773.56,16900.67,2205.17,4437.25,1502.72,19067.79,10225.03,4790.45,1644.49,79.0,86.0,67583.6,4.691,22,09/04/2021,,SEPTEMBER,2021
8158,2021-09-04 23:00:00,39.43,9020.09,558.96,1755.94,2047.12,706.06,3952.01,57410.2,16079.4,2051.8,4390.96,1404.92,17834.13,9612.49,4530.96,1505.54,79.0,84.0,63903.5,4.691,23,09/04/2021,,SEPTEMBER,2021
8159,2021-09-05 00:00:00,35.29,8946.6,439.15,1658.57,1911.13,731.59,4206.16,54113.79,15266.57,1948.95,4331.03,1319.99,16633.18,8945.86,4262.7,1405.5,79.0,82.9,62215.5,4.691,24,09/04/2021,,SEPTEMBER,2021
8160,2021-09-05 01:00:00,31.92,8671.94,311.75,1478.14,1739.03,662.51,4480.51,51027.25,14501.17,1825.82,4349.97,1230.62,15542.72,8299.7,3998.85,1278.39,75.9,80.1,58433.6,4.691,1,09/05/2021,,SEPTEMBER,2021
8161,2021-09-05 02:00:00,31.01,7996.15,354.18,1269.09,1724.48,629.65,4018.75,48321.81,13848.68,1690.87,4275.65,1175.7,14589.07,7734.93,3773.03,1233.87,75.0,80.1,57349.1,4.691,2,09/05/2021,,SEPTEMBER,2021
8162,2021-09-05 03:00:00,28.83,7661.4,340.29,1162.85,1506.48,677.3,3974.48,46257.05,13373.0,1618.24,4169.99,1127.6,13844.86,7291.82,3588.69,1242.86,73.9,80.1,57432.9,4.691,3,09/05/2021,,SEPTEMBER,2021
8163,2021-09-05 04:00:00,28.0,7409.5,228.93,1036.52,1446.51,677.51,4020.03,44691.3,13020.16,1570.9,4133.28,1080.6,13266.76,6951.79,3431.32,1236.5,73.0,78.1,56934.3,4.691,4,09/05/2021,,SEPTEMBER,2021
8164,2021-09-05 05:00:00,27.5,7083.46,204.39,938.02,1451.15,621.98,3867.92,43598.08,12768.43,1543.02,4095.27,1063.6,12871.87,6714.96,3322.93,1218.0,73.0,79.0,57077.8,4.691,5,09/05/2021,,SEPTEMBER,2021
8165,2021-09-05 06:00:00,27.96,6832.2,244.58,916.23,1452.27,556.39,3662.73,42951.27,12593.35,1532.41,4086.95,1050.62,12676.01,6582.94,3254.58,1174.4,72.0,79.0,56905.5,4.691,6,09/05/2021,,SEPTEMBER,2021
8166,2021-09-05 07:00:00,31.47,6095.5,243.74,776.56,1393.94,542.46,3138.8,42705.89,12493.16,1537.63,4088.91,1059.1,12598.74,6529.66,3228.49,1170.21,73.9,78.1,58530.3,4.691,7,09/05/2021,,SEPTEMBER,2021
8167,2021-09-05 08:00:00,31.3,5081.65,268.09,505.29,1166.39,522.79,2619.09,42407.18,12352.81,1544.0,4044.12,1065.85,12536.09,6510.68,3172.17,1181.46,73.9,79.0,58074.6,4.691,8,09/05/2021,,SEPTEMBER,2021
8168,2021-09-05 09:00:00,33.01,3191.08,163.08,224.57,728.28,445.88,1629.27,44540.54,12980.66,1670.25,4012.5,1115.95,13279.62,6840.74,3365.46,1275.36,75.0,81.0,59128.7,4.691,9,09/05/2021,,SEPTEMBER,2021
8169,2021-09-05 10:00:00,33.02,2801.82,42.19,350.76,825.2,403.2,1180.47,48418.66,14160.99,1860.26,4121.49,1162.07,14408.02,7555.57,3783.71,1366.56,78.1,84.0,61952.0,4.691,10,09/05/2021,,SEPTEMBER,2021
8170,2021-09-05 11:00:00,37.42,2876.36,46.77,569.3,1039.53,446.08,774.68,52508.07,15395.75,2048.0,4219.75,1230.26,15596.32,8341.75,4206.61,1469.63,82.0,86.0,63697.1,4.691,11,09/05/2021,,SEPTEMBER,2021
8171,2021-09-05 12:00:00,45.41,2192.44,22.36,456.84,1003.52,282.98,426.74,56375.89,16531.03,2234.56,4325.99,1312.01,16644.86,9161.52,4594.84,1571.08,81.0,89.1,65986.0,4.691,12,09/05/2021,,SEPTEMBER,2021
8172,2021-09-05 13:00:00,54.46,1860.7,10.53,385.69,919.23,196.33,348.92,59819.67,17445.45,2382.39,4402.21,1384.7,17673.61,9887.51,4928.68,1715.13,73.9,91.0,68764.0,4.691,13,09/05/2021,,SEPTEMBER,2021
8173,2021-09-05 14:00:00,56.71,2046.67,20.14,437.65,819.82,149.46,619.6,62730.51,18236.54,2550.01,4437.3,1421.08,18392.24,10622.47,5202.02,1868.84,70.0,93.0,69800.7,4.691,14,09/05/2021,,SEPTEMBER,2021
8174,2021-09-05 15:00:00,67.11,2822.71,45.57,770.12,708.45,103.04,1195.53,64749.99,18927.82,2652.89,4477.32,1480.28,18587.59,11238.45,5424.89,1960.75,69.1,95.0,71960.4,4.691,15,09/05/2021,,SEPTEMBER,2021
8175,2021-09-05 16:00:00,78.99,4620.8,88.45,1551.65,677.05,191.61,2112.04,66309.79,19413.82,2738.56,4510.44,1526.03,18836.89,11698.11,5589.27,1996.68,72.0,95.0,72853.1,4.691,16,09/05/2021,,SEPTEMBER,2021
8176,2021-09-05 17:00:00,78.48,6237.95,189.33,1992.48,751.78,395.07,2909.29,67138.62,19586.66,2706.12,4475.83,1595.8,19127.75,12028.86,5676.63,1940.98,73.0,96.1,73041.5,4.691,17,09/05/2021,,SEPTEMBER,2021
8177,2021-09-05 18:00:00,65.04,6572.94,279.22,2239.79,901.9,373.77,2778.26,67073.98,19490.07,2721.29,4412.52,1586.8,19170.66,12168.22,5653.51,1870.91,73.9,95.0,73836.4,4.691,18,09/05/2021,,SEPTEMBER,2021
8178,2021-09-05 19:00:00,56.67,6338.88,381.82,2344.98,1288.06,212.07,2111.95,65719.27,18920.35,2618.04,4446.86,1531.8,19008.88,11943.67,5528.21,1721.46,73.0,93.0,72175.5,4.691,19,09/05/2021,,SEPTEMBER,2021
8179,2021-09-05 20:00:00,60.88,6312.69,444.8,1824.21,1454.44,104.65,2484.59,63123.47,18150.39,2491.74,4299.84,1459.32,18334.95,11403.27,5244.27,1739.69,73.9,87.1,69177.2,4.691,20,09/05/2021,,SEPTEMBER,2021
8180,2021-09-05 21:00:00,54.05,6310.68,598.58,1462.94,1818.3,51.46,2379.4,61176.57,17604.64,2386.3,4297.13,1427.72,17891.36,10764.35,5105.34,1699.74,73.0,84.0,66208.0,4.691,21,09/05/2021,,SEPTEMBER,2021
8181,2021-09-05 22:00:00,45.32,6073.59,628.86,1233.31,1776.0,102.06,2333.36,58312.09,16874.7,2245.77,4260.34,1360.2,17103.31,10037.99,4839.48,1590.3,72.0,87.1,64810.9,4.691,22,09/05/2021,,SEPTEMBER,2021
8182,2021-09-05 23:00:00,38.0,5316.03,625.24,1037.2,1506.03,146.97,2000.59,55218.49,16099.13,2095.52,4205.42,1273.56,16165.36,9345.95,4521.59,1511.96,71.1,87.1,60778.8,4.691,23,09/05/2021,,SEPTEMBER,2021
8183,2021-09-06 00:00:00,33.6,5257.12,684.97,981.93,1506.14,189.97,1894.11,52116.36,15293.76,1959.32,4179.16,1188.89,15162.04,8683.77,4215.7,1433.72,72.0,86.0,59082.2,4.691,24,09/05/2021,,SEPTEMBER,2021
8184,2021-09-06 01:00:00,30.38,5743.88,684.39,1172.14,1643.37,222.35,2021.63,49136.63,14521.7,1824.94,4098.24,1105.04,14206.03,8040.48,3979.5,1360.71,71.1,84.0,58037.9,4.691,1,09/06/2021,,SEPTEMBER,2021
8185,2021-09-06 02:00:00,29.65,5649.66,643.6,1327.78,1471.79,202.52,2003.97,46900.3,13992.43,1726.1,4061.67,1035.14,13470.89,7536.02,3767.17,1310.89,71.1,84.0,57043.7,4.691,2,09/06/2021,,SEPTEMBER,2021
8186,2021-09-06 03:00:00,28.83,5306.75,620.26,1277.26,1429.44,182.05,1797.74,45346.32,13672.93,1651.05,4085.69,995.14,12898.1,7166.8,3598.31,1278.29,70.0,84.0,57648.6,4.691,3,09/06/2021,,SEPTEMBER,2021
8187,2021-09-06 04:00:00,27.58,5178.35,669.61,1189.98,1580.35,166.68,1571.73,44224.14,13447.11,1596.38,4043.96,979.83,12509.17,6918.53,3474.62,1254.54,70.0,82.9,57306.1,4.691,4,09/06/2021,,SEPTEMBER,2021
8188,2021-09-06 05:00:00,27.14,4298.19,715.33,823.34,1296.33,173.1,1290.09,43525.05,13338.65,1564.47,3959.93,966.9,12303.25,6801.58,3356.37,1233.91,70.0,81.0,56894.9,4.691,5,09/06/2021,,SEPTEMBER,2021
8189,2021-09-06 06:00:00,27.77,3211.1,729.54,327.73,865.63,162.81,1125.39,43473.52,13328.18,1562.23,3966.62,965.88,12248.9,6841.47,3322.12,1238.12,68.0,73.9,56688.3,4.691,6,09/06/2021,,SEPTEMBER,2021
8190,2021-09-06 07:00:00,32.0,2579.85,844.9,149.74,552.53,138.71,893.97,43487.9,13067.84,1599.64,3967.44,989.7,12337.31,6911.62,3352.07,1262.26,66.9,73.9,56921.2,4.691,7,09/06/2021,,SEPTEMBER,2021
8191,2021-09-06 08:00:00,31.0,2307.78,987.69,69.19,511.08,121.58,618.24,43086.11,12664.34,1566.8,3967.29,992.22,12360.8,6918.07,3322.6,1293.98,70.0,73.9,56577.2,4.691,8,09/06/2021,,SEPTEMBER,2021
8192,2021-09-06 09:00:00,33.0,1720.78,890.5,54.14,369.15,100.97,306.02,44355.66,12637.62,1656.17,3928.89,1030.8,13019.53,7232.66,3499.8,1350.19,73.0,73.9,57852.2,4.691,9,09/06/2021,,SEPTEMBER,2021
8193,2021-09-06 10:00:00,34.0,1251.68,772.64,125.64,270.15,55.54,27.71,47363.4,12921.71,1834.08,4023.7,1161.64,14219.63,7909.88,3877.52,1415.22,75.0,75.9,60155.8,4.691,10,09/06/2021,,SEPTEMBER,2021
8194,2021-09-06 11:00:00,37.96,1367.99,1092.45,75.5,157.39,32.98,9.67,51400.34,13536.2,2016.92,4147.18,1263.21,15782.02,8755.02,4327.43,1572.36,79.0,80.1,62862.6,4.691,11,09/06/2021,,SEPTEMBER,2021
8195,2021-09-06 12:00:00,46.91,985.02,874.4,25.01,54.07,15.88,15.66,55975.3,14501.66,2193.77,4230.62,1405.06,17494.13,9691.28,4762.26,1696.51,82.0,84.9,65489.4,4.691,12,09/06/2021,,SEPTEMBER,2021
8196,2021-09-06 13:00:00,54.51,756.82,644.99,2.23,27.2,48.89,33.51,60399.86,15662.64,2337.69,4319.88,1531.66,18952.83,10594.0,5191.39,1809.78,86.0,87.1,67292.4,4.691,13,09/06/2021,,SEPTEMBER,2021
8197,2021-09-06 14:00:00,56.43,839.68,547.65,66.52,74.75,71.85,78.91,63950.34,16788.47,2449.71,4385.48,1614.21,20003.8,11321.4,5472.87,1914.4,87.1,91.0,70579.1,4.691,14,09/06/2021,,SEPTEMBER,2021
8198,2021-09-06 15:00:00,70.22,1677.75,546.31,534.53,152.68,129.85,314.38,66749.89,17788.08,2556.07,4436.26,1685.53,20835.04,11806.71,5642.84,1999.36,91.0,91.9,72179.8,4.691,15,09/06/2021,,SEPTEMBER,2021
8199,2021-09-06 16:00:00,90.37,2507.5,564.23,830.04,295.02,171.64,646.57,68252.27,18589.27,2625.82,4479.83,1738.43,21257.0,11813.84,5742.41,2005.67,91.9,91.0,72383.7,4.691,16,09/06/2021,,SEPTEMBER,2021
8200,2021-09-06 17:00:00,98.52,3116.13,572.69,1081.35,421.53,233.51,807.05,68393.96,18965.42,2642.0,4523.57,1767.94,21465.06,11295.16,5790.69,1944.12,91.9,90.0,72392.3,4.691,17,09/06/2021,,SEPTEMBER,2021
8201,2021-09-06 18:00:00,83.48,3290.73,537.53,1234.19,501.97,226.1,790.94,67413.2,18955.47,2610.46,4548.42,1764.37,21431.17,10503.81,5732.68,1866.82,91.0,89.1,72762.9,4.691,18,09/06/2021,,SEPTEMBER,2021
8202,2021-09-06 19:00:00,61.27,3791.49,569.38,1256.87,614.25,237.23,1113.76,64747.33,18267.5,2488.77,4523.88,1692.7,20634.94,9837.94,5514.59,1787.02,89.1,86.0,71100.0,4.691,19,09/06/2021,,SEPTEMBER,2021
8203,2021-09-06 20:00:00,59.46,5708.5,775.91,1185.76,1054.84,407.92,2284.07,61726.8,17630.67,2313.12,4498.05,1597.12,19372.84,9324.61,5257.67,1732.71,84.9,82.9,67817.9,4.691,20,09/06/2021,,SEPTEMBER,2021
8204,2021-09-06 21:00:00,54.95,9194.76,1480.87,890.7,1523.59,446.43,4853.17,59815.07,17257.52,2212.88,4505.86,1532.45,18544.91,8965.03,5135.1,1661.31,82.0,81.0,67285.8,4.691,21,09/06/2021,,SEPTEMBER,2021
8205,2021-09-06 22:00:00,44.0,11393.99,2214.39,787.77,1753.4,543.99,6094.44,56834.67,16595.76,2088.97,4392.18,1451.04,17276.25,8551.86,4877.56,1601.06,81.0,79.0,68790.9,4.691,22,09/06/2021,,SEPTEMBER,2021
8206,2021-09-06 23:00:00,34.9,12109.12,2487.02,577.81,1526.94,618.41,6898.94,52920.63,15649.28,1911.16,4238.69,1329.42,15680.32,7978.87,4520.15,1612.75,78.1,78.1,66652.5,4.691,23,09/06/2021,,SEPTEMBER,2021
8207,2021-09-07 00:00:00,31.49,12684.45,2714.55,450.23,1197.77,678.74,7643.16,48909.28,14606.42,1733.42,4186.78,1227.44,14148.88,7364.22,4159.91,1482.21,75.9,78.1,64346.6,4.691,24,09/06/2021,,SEPTEMBER,2021
8208,2021-09-07 01:00:00,30.46,12943.44,2994.68,398.88,1192.57,662.49,7694.82,45635.35,13723.07,1596.72,4078.1,1155.13,12993.57,6836.41,3854.59,1397.76,78.1,75.9,61146.7,4.691,1,09/07/2021,,SEPTEMBER,2021
8209,2021-09-07 02:00:00,26.47,12273.87,3071.15,259.8,1218.06,602.54,7122.32,43296.05,13085.7,1499.5,3989.34,1089.57,12161.18,6465.78,3631.5,1373.48,75.9,75.9,60822.9,4.691,2,09/07/2021,,SEPTEMBER,2021
8210,2021-09-07 03:00:00,24.64,10544.39,2704.17,166.44,994.46,551.43,6127.89,41507.79,12593.79,1431.87,3965.83,1029.15,11475.1,6236.13,3466.2,1309.72,73.9,75.0,59723.3,4.691,3,09/07/2021,,SEPTEMBER,2021
8211,2021-09-07 04:00:00,20.2,8906.64,2228.27,77.0,761.17,521.23,5318.97,40519.58,12362.53,1385.18,3966.37,993.59,11100.77,6129.68,3358.37,1223.08,70.0,73.0,59110.5,4.691,4,09/07/2021,,SEPTEMBER,2021
8212,2021-09-07 05:00:00,22.31,8279.68,2053.85,41.48,752.05,565.77,4866.53,40239.85,12298.3,1364.14,3921.71,988.54,11018.05,6119.4,3313.42,1216.29,69.1,73.0,57577.8,4.691,5,09/07/2021,,SEPTEMBER,2021
8213,2021-09-07 06:00:00,25.95,7949.17,1981.98,12.25,638.76,611.42,4704.76,41239.31,12584.42,1388.43,3916.83,998.9,11362.58,6365.78,3376.72,1245.65,71.1,73.0,56660.5,4.691,6,09/07/2021,,SEPTEMBER,2021
8214,2021-09-07 07:00:00,31.67,7937.86,1980.36,14.7,544.19,551.85,4846.76,43423.62,12976.6,1531.07,3915.17,1070.81,12169.5,6857.94,3555.18,1347.35,71.1,71.1,60740.4,4.691,7,09/07/2021,,SEPTEMBER,2021
8215,2021-09-07 08:00:00,32.0,7782.07,1998.58,21.13,573.01,530.62,4658.73,44211.54,13053.21,1577.05,3911.95,1099.45,12536.21,7070.36,3567.47,1395.84,73.0,73.0,60471.8,4.691,8,09/07/2021,,SEPTEMBER,2021
8216,2021-09-07 09:00:00,32.0,6023.47,1543.05,22.44,355.62,426.43,3675.93,45946.5,13646.5,1669.21,3913.75,1135.0,13176.67,7318.17,3701.84,1385.37,75.9,77.0,62459.1,4.691,9,09/07/2021,,SEPTEMBER,2021
8217,2021-09-07 10:00:00,33.86,3623.26,869.93,13.02,145.37,208.62,2386.32,49122.49,14488.86,1818.05,4051.11,1190.54,14306.04,7790.36,4046.92,1430.63,82.0,80.1,64939.4,4.691,10,09/07/2021,,SEPTEMBER,2021
8218,2021-09-07 11:00:00,37.07,3892.16,841.84,7.67,56.06,219.29,2767.3,53068.06,15363.18,1990.23,4122.22,1279.09,15843.78,8440.72,4464.65,1564.19,84.0,84.9,66651.6,4.691,11,09/07/2021,,SEPTEMBER,2021
8219,2021-09-07 12:00:00,44.7,3385.34,684.16,3.92,80.41,224.45,2392.4,56854.68,16225.77,2147.7,4227.5,1403.17,17228.69,9129.95,4840.46,1651.45,88.0,86.0,67177.3,4.691,12,09/07/2021,,SEPTEMBER,2021
8220,2021-09-07 13:00:00,54.46,2173.54,330.15,89.23,235.16,149.45,1369.55,60409.88,16987.72,2273.24,4341.06,1506.18,18570.42,9816.79,5159.81,1754.67,91.9,89.1,68471.0,4.691,13,09/07/2021,,SEPTEMBER,2021
8221,2021-09-07 14:00:00,61.98,1468.3,98.08,314.49,235.98,80.75,739.0,63904.32,17723.15,2406.42,4452.08,1642.04,19839.24,10514.39,5432.28,1894.72,91.9,89.1,71309.1,4.691,14,09/07/2021,,SEPTEMBER,2021
8222,2021-09-07 15:00:00,85.75,1247.64,31.21,591.8,210.45,55.16,359.02,66757.81,18365.66,2498.06,4510.43,1771.43,20929.54,11120.79,5615.96,1945.94,95.0,91.0,72073.4,4.691,15,09/07/2021,,SEPTEMBER,2021
8223,2021-09-07 16:00:00,124.21,1526.57,13.18,970.58,198.99,37.07,306.75,68688.46,18853.9,2567.37,4517.65,1859.42,21728.22,11507.18,5659.72,1995.01,91.9,91.9,72062.7,4.691,16,09/07/2021,,SEPTEMBER,2021
8224,2021-09-07 17:00:00,143.45,1958.24,25.19,1238.73,346.16,36.19,311.97,69553.47,19056.83,2597.6,4486.84,1889.78,22236.21,11751.54,5541.11,1993.57,93.0,93.0,72554.9,4.691,17,09/07/2021,,SEPTEMBER,2021
8225,2021-09-07 18:00:00,91.92,2380.54,41.23,958.78,828.55,28.07,523.91,69181.78,18792.27,2564.78,4521.8,1860.83,22193.96,11906.76,5360.86,1980.51,88.0,91.0,72873.8,4.691,18,09/07/2021,,SEPTEMBER,2021
8226,2021-09-07 19:00:00,68.22,3414.59,121.71,929.88,1366.9,65.36,930.74,67063.11,17910.81,2461.89,4497.7,1803.82,21561.25,11734.38,5180.68,1912.6,87.1,89.1,70561.8,4.691,19,09/07/2021,,SEPTEMBER,2021
8227,2021-09-07 20:00:00,64.12,4466.66,213.29,873.9,1500.48,184.99,1694.0,63742.19,17044.48,2230.63,4568.33,1692.73,20215.78,11180.58,4980.87,1828.78,84.0,82.0,67824.1,4.691,20,09/07/2021,,SEPTEMBER,2021
8228,2021-09-07 21:00:00,55.38,6673.44,1030.9,617.91,1267.78,443.07,3313.78,61446.39,16477.5,2195.55,4544.42,1628.65,19206.66,10707.35,4891.96,1794.3,79.0,78.1,65327.0,4.691,21,09/07/2021,,SEPTEMBER,2021
8229,2021-09-07 22:00:00,45.5,9655.02,1948.57,534.5,1356.76,659.98,5155.21,57800.85,15534.7,2032.58,4421.71,1545.52,17852.89,10051.36,4676.26,1685.83,78.1,75.0,65098.8,4.691,22,09/07/2021,,SEPTEMBER,2021
8230,2021-09-07 23:00:00,36.54,11960.42,2474.59,452.94,1480.11,804.1,6748.68,53299.5,14488.9,1825.55,4298.79,1402.18,16169.85,9178.92,4338.34,1596.96,80.1,73.9,62762.1,4.691,23,09/07/2021,,SEPTEMBER,2021
8231,2021-09-08 00:00:00,31.46,12828.76,2603.75,431.16,1432.62,967.76,7393.47,48893.79,13389.04,1669.38,4177.53,1295.25,14552.17,8280.75,3992.84,1536.84,78.1,72.0,61944.6,4.691,24,09/07/2021,,SEPTEMBER,2021
8232,2021-09-08 01:00:00,29.6,11562.62,2376.64,305.75,1251.76,986.54,6641.93,45368.76,12565.31,1515.29,4134.3,1251.37,13240.77,7529.82,3707.74,1424.17,78.1,72.0,60481.5,4.67,1,09/08/2021,,SEPTEMBER,2021
8233,2021-09-08 02:00:00,26.65,10345.88,1935.67,176.97,1178.26,925.12,6129.86,42690.85,11947.74,1366.77,4079.67,1108.89,12303.28,7019.47,3516.36,1348.67,73.0,72.0,59822.8,4.67,2,09/08/2021,,SEPTEMBER,2021
8234,2021-09-08 03:00:00,26.29,9648.13,1670.37,64.9,1024.09,999.98,5888.79,40963.2,11510.8,1312.4,4061.66,1056.45,11699.79,6661.88,3390.81,1269.42,75.9,71.1,58396.3,4.67,3,09/08/2021,,SEPTEMBER,2021
8235,2021-09-08 04:00:00,25.24,8425.67,1709.98,19.45,787.33,908.52,5000.39,39925.36,11338.24,1316.98,4081.02,1028.09,11253.54,6423.65,3295.73,1188.11,70.0,71.1,56109.6,4.67,4,09/08/2021,,SEPTEMBER,2021
8236,2021-09-08 05:00:00,26.63,6994.05,1907.93,2.75,490.16,766.01,3827.2,39640.08,11347.77,1313.81,4037.93,1033.7,11129.19,6330.82,3253.0,1193.85,70.0,70.0,56014.8,4.67,5,09/08/2021,,SEPTEMBER,2021
8237,2021-09-08 06:00:00,29.93,5350.89,1562.61,0.08,402.33,716.25,2669.62,40708.72,11697.63,1349.95,4041.49,1036.85,11531.35,6516.5,3302.71,1232.24,70.0,69.1,54888.8,4.67,6,09/08/2021,,SEPTEMBER,2021
8238,2021-09-08 07:00:00,32.53,4991.23,1536.08,0.09,398.67,586.5,2469.89,42942.1,12182.84,1470.45,4062.57,1139.19,12348.06,6926.2,3487.4,1325.4,70.0,69.1,56541.5,4.67,7,09/08/2021,,SEPTEMBER,2021
8239,2021-09-08 08:00:00,33.06,5021.69,1735.31,1.95,355.67,456.97,2471.79,43873.26,12269.64,1501.64,4028.98,1185.36,12864.92,7113.42,3511.52,1397.79,72.0,72.0,56012.9,4.67,8,09/08/2021,,SEPTEMBER,2021
8240,2021-09-08 09:00:00,32.35,4639.5,1787.35,11.37,200.93,310.15,2329.7,45125.09,12834.81,1564.19,3950.95,1216.47,13117.44,7399.05,3624.75,1417.44,75.9,75.9,57342.0,4.67,9,09/08/2021,,SEPTEMBER,2021
